Date,Open,High,Low,Close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,ROC,Williams,Histogram,MACD,Signal,CCI,Smoothing Line,Disparity Index,SES
12/15/20,306.37,307.29,304.11,307.29,299.7285,311.7486469,287.7083531,25790455,25429390.05,60.37868223,59.51220439,5.623345822,-9.350463954,-0.124429976,4.677922438,4.802352414,95.75185435,60.94821389,1.354436374,259.49742
12/16/20,307.7,309.785,306.621,308.98,300.564,312.7165263,288.4114737,25461890,25610311.4,61.23074142,59.81149521,5.381991814,-5.364878374,0.018941496,4.826029285,4.807087789,108.163685,72.98297342,1.607837887,259.9514495
12/17/20,310.63,311.24,309.39,311,301.6085,313.5769908,289.6400092,23730524,25393356.65,62.2387004,60.09396653,6.408457933,-1.458080194,0.192897392,5.048209529,4.855312137,127.7025373,87.46243187,1.984887311,260.4172208
12/18/20,311.66,311.98,307.61,310.06,302.4925,314.2130578,290.7719422,41173392,26316105.15,61.46644604,60.30139809,6.876701941,-13.82289417,0.18756402,5.089767162,4.902203142,108.192151,100.6464896,1.428604809,260.8977572
12/21/20,306.46,309.47,303.6,308.92,303.4195,314.0427848,292.7962152,37095480,26875513.75,60.52070712,60.31758693,5.657021684,-22.03023758,0.056944163,4.973383345,4.916439182,87.50536916,105.4631194,0.926919882,261.3647985
12/22/20,309.85,310.7105,306.845,309.76,304.388,313.5088017,295.2671983,26378343,26850651.5,60.9800999,60.35414414,6.674013362,-15.98272138,-0.019126341,4.892531257,4.911657597,95.30398992,105.3735465,1.061972888,261.8165729
12/23/20,309.81,310.18,308.035,308.2,305.0745,313.1079811,297.0410189,21201280,26684875.95,59.64165586,60.28098203,6.133131306,-27.21382289,-0.210137424,4.648985817,4.859123241,60.35240164,95.81128981,0.461235067,262.2720354
12/24/20,308.47,310.02,308.39,309.56,305.7385,312.9028933,298.5741067,16784997,26357784.5,60.42798608,60.22254535,5.124460896,-17.42260619,-0.276351396,4.513683996,4.790035392,79.80161838,86.23110602,0.809717541,262.7083511
12/28/20,312.25,313.17,310.36,312.68,306.422,313.49605,299.34795,22497745,26624516,62.18332534,60.2315727,5.535304442,-3.24933687,-0.147924961,4.60512919,4.753054152,133.0866403,91.21000388,1.697309302,263.1534418
12/29/20,314.05,314.685,312.03,312.96,307.089,313.9852509,300.1927491,25871925,26526300.65,62.33901452,60.21677713,4.665395806,-10.3946972,-0.085139031,4.646630363,4.731769394,130.981862,99.90530245,1.678064946,263.6239441
12/30/20,314.16,314.49,312.33,312.97,307.5645,314.7015287,300.4274713,18138071,26051072.2,62.34476406,60.57075577,4.455643815,-10.33443808,-0.083823359,4.626990195,4.710813554,119.4433856,104.7331816,1.406918642,264.0926366
12/31/20,312.87,314.24,311.76,313.74,308.059,315.46352,300.65448,21611412,25950642.65,62.79889198,60.91265587,3.387596388,-5.827937095,-0.072412549,4.620297868,4.692710417,124.5341751,117.5695363,1.393117744,264.5569716
1/4/21,315.11,315.29,305.18,309.31,308.3105,315.5237336,301.0972664,45305898,27074501.2,58.57812194,60.98763131,1.796939279,-48.6970684,-0.386959285,4.209011311,4.595970596,23.36003553,106.2812197,-0.210394357,265.0242103
1/5/21,308.29,312.14,308.29,311.86,308.6275,315.8794787,301.3755213,29323409,27574067.6,60.17800979,61.09336762,2.491126594,-29.34131737,-0.442991584,4.042231116,4.4852227,76.22921825,94.9097353,0.43130318,265.4449253
1/6/21,307,311.88,305.98,307.54,308.642,315.8840566,301.3999434,52809622,29172000.25,56.34905387,60.80553702,0.661167845,-66.29597947,-0.771472419,3.520882176,4.292354595,-26.14844343,63.48367422,-0.965603537,265.8858685
1/7/21,310.28,315.84,310.25,314.98,308.9765,316.7230535,301.2299465,30394826,29774668.35,60.8088053,60.77539873,2.515866558,-7.026143791,-0.501245143,3.665798166,4.167043309,132.7826068,66.15151844,1.290444098,266.2815828
1/8/21,317.34,319.39,315.0814,319.03,309.8625,317.9451131,301.7798869,33955847,29030495.4,62.94870254,60.82611317,3.483732849,-2.279924003,-0.085124423,4.060637781,4.145762204,200.267606,81.29820463,2.403950871,266.7442178
1/11/21,315.98,317.19,313.75,314.42,310.4575,318.0261349,302.8888651,32869095,29297972.95,59.13220648,60.65938177,4.351000631,-31.47561748,-0.151841207,3.955960695,4.107801902,89.47977531,94.52215258,0.823421356,267.2409327
1/12/21,314.46,315.58,311.2,313.92,311.061,317.6494259,304.4725741,29266762,29423290.25,58.73114955,60.53155623,3.768345894,-38.4940183,-0.255057105,3.78898052,4.044037626,70.56384436,93.38907781,0.547938311,267.6891338
1/13/21,314.19,316.86,313.57,316.04,311.661,317.7492309,305.5727691,22898417,29127969.5,59.92783771,60.45639464,4.701010436,-23.57494722,-0.207955588,3.784093141,3.992048729,112.3252533,121.0838172,1.081739281,268.1283271
1/14/21,316.5,317.53,313.8616,314.35,312.014,317.8614897,306.1665103,23500129,29013453.2,58.52299903,60.37649059,3.391001184,-35.4679803,-0.311778492,3.602325614,3.914104106,62.41816967,107.0109297,0.400149657,268.5834879
1/15/21,314.13,315.12,310.58,311.86,312.158,317.8390126,306.4769874,35118718,29496294.6,56.49660787,60.09567786,1.487194507,-52.99085151,-0.555098855,3.220230536,3.775329392,-8.450304835,65.26734756,-0.447367101,269.0182698
1/19/21,314.25,316.93,313.12,316.41,312.4285,318.3723145,306.4846855,24537049,29536620.85,59.17877136,59.88106686,2.404686387,-20.97114708,-0.422556733,3.247133475,3.669690209,107.0878637,68.78896524,0.91926213,269.4252662
1/20/21,320.14,324.74,316.509,323.77,313.114,320.7332687,305.4947313,30728096,29014356.05,63.00972197,59.92897453,4.106109325,-4.959100204,0.118911364,3.818329413,3.699418049,248.0966683,104.29553,3.013044862,269.8716212
1/21/21,325.15,327.13,323.73,326.36,313.986,323.2911113,304.6808887,25316935,28425428.8,64.23624569,60.06408036,5.257047023,-3.507972665,0.583620408,4.428943559,3.845323151,246.4547482,131.121429,3.522076133,270.3836558
1/22/21,325.29,326.46,324.71,325.42,314.769,325.0989659,304.4390341,21609444,28186983.85,63.44339163,60.11011605,5.341188657,-7.790432802,0.749251006,4.781886909,4.032635903,183.8265117,155.4030974,2.951458329,270.9154311
1/25/21,328.91,330.32,321.41,328.11,315.7645,327.1535394,304.3754606,39080644,29080952.05,64.73684022,60.5500245,5.923941116,-9.079704191,0.948692825,5.218501934,4.269809109,183.7599681,193.845152,3.363358363,271.4332245
1/26/21,328.85,329.76,327.22,328.59,316.716,329.0159324,304.4160676,25498112,29516607.8,64.96653217,60.89206181,6.615833874,-7.107641742,1.015672491,5.539399724,4.523727232,155.2643967,203.4804586,3.12634505,271.9716539
1/27/21,326.26,326.27,317.36,319.43,317.0535,329.2620221,304.8449779,55263985,31154919.8,57.53919734,60.97707206,3.188396434,-54.26008969,0.37859906,4.996976057,4.618376997,30.86233373,160.0335917,-0.0149798,272.5095281
1/28/21,320.67,326.42,320.03,321.32,317.4715,329.6632337,305.2797663,42836324,32003139.75,58.55445875,60.81604731,2.763208392,-45.59270517,0.03795751,4.665823885,4.627866375,49.09615115,120.5618723,0.434245808,272.9552726
1/29/21,319.58,320.7193,312.76,314.56,317.551,329.6446246,305.4573754,55259018,33859187.1,53.77836764,60.16102339,0.511247444,-79.8378926,-0.651138591,3.813943136,4.465081727,-38.626942,76.07118154,-1.580490596,273.4147375
2/1/21,318.11,323.54,316.02,322.42,317.985,330.1233286,305.8466714,35646008,34560916.9,57.92245839,60.07461281,3.019458734,-40.02026342,-0.588017376,3.730060007,4.318077383,56.22642705,50.56447332,0.698707881,273.8056175
2/2/21,325.48,328.87,325.31,327.68,318.9035,331.0571797,306.7498203,33930844,33992164.2,60.39041695,60.19313191,4.443169503,-13.37386018,-0.221315555,4.041432939,4.262748494,110.1987004,41.55133408,2.028325386,274.2674542
2/3/21,329.82,330.195,326.32,326.38,319.6295,331.7481245,307.5108755,24824518,33767219.65,59.49481577,60.16220177,5.518735249,-19.95947315,-0.101697858,4.135626172,4.23732403,84.30037433,52.23894219,1.390386672,274.7748734
2/4/21,327.82,330.33,326.46,330.24,320.7645,332.3831703,309.1458297,22350947,32244285.9,61.26603746,60.35813309,5.893670237,-0.455696203,0.186312675,4.470214874,4.283902199,119.9924019,66.41819235,2.229052194,275.2651221
2/5/21,331.22,332.4025,329.53,331.36,321.5835,333.7519547,309.4150453,22731960,31861142.6,61.76975896,60.73478674,7.74533394,-5.307369225,0.389485544,4.770759129,4.381273585,119.6011867,98.06381808,2.135379399,275.7873834
2/8/21,333.1,333.74,331.41,333.58,322.311,335.4804114,309.1415886,20462812,31186490.85,62.76644511,60.99104915,5.905136834,-0.762631077,0.598144865,5.128954666,4.530809801,128.4458046,112.5076936,2.432433618,276.3153233
2/9/21,332.62,334.81,332.61,333.51,323.2655,336.77176,309.75924,17597478,30422910,62.71290936,60.96984825,4.538758111,-5.89569161,0.651798978,5.345558524,4.693759545,115.6012943,113.5882124,2.192621516,276.8593377
2/10/21,334.99,335.46,329.5,332.75,324.207,337.6009107,310.8130893,28068700,30363006.9,62.11556783,60.81837126,5.82978182,-11.93832599,0.559966423,5.393717575,4.833751151,98.70081856,116.4683012,1.817347307,277.397519
2/11/21,334.33,335,332.12,334.58,325.134,338.7037965,311.5642035,22046071,30320389.6,62.99688447,60.78647789,6.581294597,-3.876651982,0.54577113,5.515965064,4.970193934,110.572646,114.58435,2.172751286,277.9233675
2/12/21,333.71,336.62,332.63,336.45,326.239,339.7151536,312.7628464,20346819,30162724.1,63.88833978,60.72587071,6.458043286,-0.712489522,0.582290292,5.698056799,5.115766507,124.3984747,115.5438076,2.557235703,278.4616056
2/16/21,337.27,338.19,334.34,335.54,327.423,339.7497954,315.0962046,27080777,29760827.05,63.1198861,60.59396742,6.740893908,-10.42076288,0.469941636,5.703193552,5.233251916,106.6545782,111.1855623,2.125309796,279.0124953
2/17/21,332.47,335.657,330.17,333.93,328.299,339.8355227,316.7624773,31467456,30107347.4,61.75516386,60.89510789,7.076893478,-16.75186787,0.22443156,5.513791366,5.289359806,78.96508204,103.8583199,1.315909239,279.5495066
2/18/21,330.23,333.8661,328.36,332.47,328.734,340.2105646,317.2574354,32236240,30182754.6,60.52286809,61.03570856,5.07569293,-22.49311836,-0.082610345,5.186096874,5.268707219,52.91409957,94.70097609,0.629776562,280.0661213
2/19/21,333.86,333.99,329.97,331.02,328.967,340.4305232,317.5034768,39157677,30874791.7,59.30241905,61.43028366,2.239243908,-32.34100135,-0.411297103,4.754585841,5.165882944,29.24938915,78.43632473,-0.164371993,280.5639581
2/22/21,326.5,327.8,322.23,322.44,328.818,340.5366887,317.0993113,47256944,32157166.7,52.76433737,61.06184644,-1.201127589,-98.68421053,-1.190402646,3.677879637,4.868282282,-87.79319458,35.99799087,-2.752518888,281.0432905
2/23/21,317,323.2,311,321.48,328.4865,340.633808,316.339192,97241936,35065231.3,52.09697031,60.46945739,-1.21074304,-61.4564178,-1.72197619,2.715812045,4.437788235,-89.51362539,-3.235649842,-2.912378417,281.4365593
2/24/21,318.74,324.45,315.96,324.13,328.2635,340.5578829,315.9691171,58206272,36700639.3,53.77301242,60.06075716,-1.213007833,-51.71018757,-1.836229011,2.142501972,3.978730982,-50.53348371,-29.13536299,-2.064538964,281.816972
2/25/21,321.39,324.03,311.24,312.83,327.9335,341.4519574,314.4150426,110182582,39446569.15,46.55940721,59.01028357,-4.796250647,-93.26958441,-2.568995238,0.767486934,3.336482173,-173.1213947,-74.34246185,-5.122322668,282.2189457
2/26/21,315.85,319.11,310.88,314.14,327.5745,342.1188329,313.0301671,104739841,42541745,47.40875339,57.98449745,-1.656074883,-88.06298059,-2.84042487,-0.214048915,2.626375955,-143.955467,-108.9834331,-4.36826598,282.5097507
3/1/21,319.27,323.94,317.935,323.59,328.026,341.4432283,314.6087717,49164518,42237020,53.00406978,57.28718493,0.706460849,-53.46027096,-2.282519184,-0.226773025,2.055746159,-51.75229829,-101.7752538,-1.277005618,282.8102381
3/2/21,324.25,324.33,318.14,318.4,327.825,341.6852648,313.9647352,48370034,42873221.3,49.97183749,56.37710837,1.220752798,-72.46429879,-2.163136802,-0.648174844,1.514961958,-105.8602196,-105.0445727,-2.539491664,283.1976458
3/3/21,317.27,318.24,309.1,309.16,326.899,342.9722472,310.8257528,86301073,45491732.75,45.19203274,55.16828443,-4.112648099,-99.79374355,-2.578401865,-1.708040373,0.870361492,-170.0579514,-128.9494662,-4.877191132,283.5320682
3/4/21,308.78,312.04,300.11,304.1,325.785,344.6871242,306.8828758,139131582,51207085.95,42.86065521,53.72998234,-7.196044922,-89.52205882,-3.034370174,-2.922601225,0.111768949,-176.7426697,-129.6737212,-5.803065704,283.7755336
3/5/21,306.795,309.609,297.45,308.68,324.707,344.8859188,304.5280812,121523726,56165724.9,45.50322757,52.41676004,-5.423126417,-72.43495336,-2.869829653,-3.475518118,-0.605688465,-121.251324,-125.1328926,-3.79326389,283.968616
3/8/21,308.12,310.06,299.51,299.94,323.136,345.7445156,300.5274844,88409781,59449615.95,41.68301824,50.8855552,-9.175145349,-93.48286963,-3.168502066,-4.566316047,-1.397813981,-159.333979,-146.6492287,-5.77046929,284.2033741
3/9/21,307.47,313.73,306.92,311.77,322.0455,344.6377548,299.4532452,80391114,62446031.05,47.83845829,49.8915048,-5.911999034,-60.81007115,-2.421899467,-4.425188315,-2.003288848,-69.96597198,-139.4703792,-1.564448654,284.3528721
3/10/21,316.16,316.47,310.17,310.88,320.914,343.3625085,298.4654915,76798065,65406060.4,47.44719394,48.95752807,-6.804964326,-63.24575807,-1.86551757,-4.33518581,-2.46966824,-68.03219223,-119.0652274,-1.365193901,284.6133348
3/11/21,315.77,319.86,314.85,318.04,320.1785,341.9822953,298.3747047,53484804,66676865.6,50.808417,48.35081364,-4.638541573,-32.15815486,-0.939544694,-3.644099108,-2.704554414,-15.19171684,-86.7550368,1.204205856,284.8628681
3/12/21,313.86,318.2302,311.391,315.46,319.2225,340.0724869,298.3725131,69315601,69040342.1,49.62083771,48.12627795,-5.196093163,-33.2962963,-0.449903016,-3.266933184,-2.817030168,-28.48841061,-68.20245414,0.542730957,285.1780509
3/15/21,315.79,319,314.095,318.83,318.3415,337.6363379,299.0466621,43123176,70179159.95,51.16902314,48.05999601,-4.707394345,-20.81481481,0.121327415,-2.6653709,-2.786698314,4.153116963,-35.50503494,1.678151232,285.4657294
3/16/21,321.09,324.2,319.1,320.58,317.5935,335.254113,299.932887,54925896,71571415.9,51.96505039,47.93085587,-4.716897013,-13.95089286,0.610090107,-2.024085681,-2.634175788,27.89238108,-15.93336433,2.318985957,285.78269
3/17/21,317.45,323.85,315.68,321.9,316.992,333.1407765,300.8432235,78258729,73910979.55,52.57067811,48.36023236,-4.06508911,-9.040178571,0.992709756,-1.393288593,-2.385998349,49.59980597,7.593035312,2.528284802,286.1132644
3/18/21,316.87,317.8801,311.57,312.04,315.9705,330.5855573,301.3554427,82942269,76446281,47.88727123,48.3944122,-6.555266074,-45.72172619,0.57299938,-1.669749124,-2.242748504,-43.16503308,1.998372063,-0.564714559,286.4532384
3/19/21,311.87,314.73,309.6601,313.14,315.0765,327.9880379,302.1649621,78446204,78410707.35,48.4196355,48.06695261,-5.814058411,-41.62946429,0.370541613,-1.779571487,-2.1501131,-23.86983452,2.922087281,0.023728473,286.6963126
3/22/21,315.21,320.74,315.21,318.61,314.885,327.4633155,302.3066845,56194755,78857597.9,51.00432225,48.14070152,-3.749018186,-20.89719626,0.592905395,-1.408981356,-2.001886752,47.60079228,11.61162234,1.76608953,286.9475277
3/23/21,319.73,321.09,316.375,317.22,314.672,326.9367537,302.4072463,53455411,76668271.65,50.33867645,48.50831893,-1.618905843,-26.09345794,0.630741892,-1.213459386,-1.844201279,33.94617639,12.82238141,1.136138495,287.2483211
3/24/21,318.63,318.67,311.72,311.87,314.059,325.5742332,302.5437668,64803729,76998144.5,47.84302331,48.86420237,-2.98929949,-46.09345794,0.296781273,-1.473224687,-1.77000596,-31.60098167,-3.417776119,-0.745176133,287.5330521
3/25/21,309.968,312.885,307.3899,311.33,313.984,325.5497034,302.4182966,78729008,75425465.8,47.59569122,49.01366406,-3.949032795,-52.12636695,0.05357873,-1.703032548,-1.756611278,-37.7015413,-2.325077763,-0.976688075,287.7642531
3/26/21,311.11,316.33,309.67,316,314.077,325.6760898,302.4779102,63519634,73364455.45,49.92074624,49.6020732,1.013329924,-47.4537037,0.212378582,-1.491138051,-1.703516632,26.78646051,7.806181243,0.143288204,287.9881277
3/29/21,315.45,316.99,312.47,315.91,313.693,324.4875173,302.8984827,54607963,73636627.7,49.87645908,49.74764468,0.563443051,-49.31559003,0.310565062,-1.315310304,-1.625875367,33.57564743,5.001152273,0.021032111,288.2542405
3/30/21,313.89,314.91,311.54,314.32,313.489,324.0721279,302.9058721,44635676,73449909.8,49.07768144,49.86410808,-2.86473624,-58.77418933,0.269178822,-1.289401839,-1.558580661,13.19676036,0.851269067,-0.559742387,288.5169702
3/31/21,316.16,320.74,315.81,319.13,313.9875,324.6469894,303.3280106,55032535,71886482.9,51.51694447,49.91471718,0.229271357,-30.16043926,0.550300176,-0.870705442,-1.421005617,81.36062494,23.44359039,0.937117348,288.762099
4/1/21,323.07,324.71,322.81,324.57,315.011,325.607218,304.414782,55685602,67714183.9,54.09928861,50.23460653,4.984474059,-0.808309421,1.057777077,-0.098784271,-1.156561348,154.9433895,61.97257655,2.446876867,289.050594
4/5/21,327.13,331.84,324.6375,331.05,316.1295,328.4058699,303.8531301,42172475,63746621.35,56.93655081,50.64657279,8.862216376,-3.23107063,1.744485956,1.024046097,-0.720439859,222.2073295,101.0567503,4.205123132,289.3880284
4/6/21,330.73,332.83,330.02,330.82,317.6735,329.1589556,306.1880444,33537210,61002992.8,56.80712345,50.99243516,7.172476351,-7.900912339,2.075342991,1.87373888,-0.201604111,197.0908246,133.7597858,3.893528582,289.7838171
4/7/21,330.33,332.48,329.37,331.62,318.666,331.3114014,306.0205986,32046381,58585756.15,57.15888492,51.32016421,10.56211242,-4.756270612,2.226816979,2.581917113,0.355100134,175.6284064,166.246115,3.918184809,290.1736609
4/8/21,334.56,335.27,333.7399,335.08,319.876,333.8691875,305.8828125,29940799,56242892.85,58.67060616,52.09040242,7.476665491,-0.681489665,2.422596251,3.383345448,0.960749196,179.4363405,185.8612581,4.463699181,290.5674011
4/9/21,333.68,337.32,332.92,337.11,320.8295,336.6693428,304.9896572,36664892,55401897.25,59.54045208,52.88474646,8.437339166,-0.701634809,2.539101298,4.134625819,1.595524521,163.5980415,187.5921885,4.538567859,290.9902708
4/12/21,336.04,337.1,334.73,336.67,321.89,338.9434442,304.8365558,25833013,53227767.85,59.25972135,53.47441783,5.857753742,-2.17172679,2.436394654,4.641017839,2.204623185,133.6951606,169.8897547,3.986145123,291.4284082
4/13/21,338.24,341.08,338.02,340.6,322.9785,341.7992527,304.1577473,30374033,52590310.7,60.9667576,54.23356648,7.969314652,-1.424750891,2.475004576,5.298378904,2.823374328,140.3678567,158.5451611,4.660146442,291.8582033
4/14/21,340.85,340.98,335.67,336.51,323.775,343.4511993,304.0988007,42564337,51972232.75,58.32557195,54.98231996,5.545274911,-13.56481578,2.082706287,5.426757187,3.3440509,94.27572039,142.2746239,2.847150666,292.3212504
4/15/21,339.47,342.01,336.2153,341.61,324.7605,345.8835277,303.6374723,36342821,49876437.35,60.539221,55.9068578,6.559985027,-1.23685838,2.022625427,5.872332683,3.849707257,114.3593059,129.259217,3.720234223,292.7410435
4/16/21,342.15,342.23,340.08,342.01,326.259,347.807715,304.710285,40860099,47772328.85,60.70920583,56.67746205,6.247281765,-0.716845878,1.869368559,6.186417956,4.317049397,104.4946429,117.4385373,3.259212294,293.2052986
4/19/21,340.39,341.58,336.9016,338.88,327.546,348.8804308,306.2115692,34533129,45576675.1,58.65600355,57.30457237,8.601461351,-10.91560769,1.436207732,6.112309062,4.67610133,76.35871213,105.9712476,1.809879012,293.6689433
4/20/21,338.2,339.52,334.3816,336.41,328.436,349.6900165,307.1819835,38081818,44671028.25,57.07417341,57.87575037,7.431180941,-22.02876609,0.889161782,5.787553557,4.898391775,54.72626573,88.84292941,0.590977922,294.0984483
4/21/21,335.09,339.48,333.97,339.29,329.5395,350.6407914,308.4382086,36598082,43828161.8,58.43154033,58.36965007,6.490693952,-15.13903193,0.638809818,5.696904047,5.05809423,69.41352142,83.87048961,1.017176956,294.500408
4/22/21,338.89,339.9,334.01,335.2,330.706,350.2964981,311.1155019,45936143,42884782.5,55.82807107,58.49313454,5.667990669,-39.96021032,0.141278666,5.234692562,5.093413896,36.10682607,68.21999365,-0.425643877,294.9259092
4/23/21,335.85,340.767,335.85,339.42,332.1105,349.8868331,314.3341669,36414916,40769077.9,57.84076351,58.55772116,8.833808959,-21.85069984,0.044904576,5.149544616,5.10464004,66.33180878,60.58742682,0.649195231,295.308513
4/26/21,339.67,341.92,338.9,341.63,333.392,349.9945174,316.7894826,30811968,39133694.6,58.86020753,58.70437002,9.732438249,-4.66562986,0.0766442,5.20044529,5.12380109,82.80562089,61.87680858,1.073110117,295.7275722
4/27/21,341.93,342.15,339.17,340.15,334.604,349.3612984,319.8467016,33187183,38062655.6,57.88676617,58.75636154,7.642405063,-22.34156821,-0.048642693,5.062997724,5.111640417,65.88967697,64.10949082,0.454164795,296.1636452
4/28/21,339.81,340.85,338.3301,339,335.838,347.3819882,324.2940118,33615696,37511656.6,57.1244475,58.64592163,7.309043715,-34.69387755,-0.244612323,4.805875013,5.050487336,48.57590561,59.94196766,0.031826392,296.5815156
4/29/21,342.37,342.8,336.9001,340.22,336.8925,345.6574709,328.1275291,37708884,36645474.05,57.7375935,58.51714602,8.240010181,-29.21857305,-0.322806088,4.646979726,4.969785814,65.04899445,65.73040134,0.326059483,296.9844912
4/30/21,337.7,340.26,337.05,337.99,337.5635,344.2639366,330.8630634,38263421,35774365,56.21172697,58.29943214,5.909817316,-54.47338618,-0.542516375,4.291640345,4.83415672,10.30137251,54.52431409,-0.359239574,297.3952285
5/3/21,339.23,340,335.73,336.19,337.8205,343.8639939,331.7770061,29729730,35152227.75,54.99350253,57.87277106,3.580121391,-74.85843715,-0.810730801,3.820743219,4.63147402,-43.87575935,29.18803804,-0.797764153,297.7808789
5/4/21,333.56,333.89,326.21,330.14,337.7865,343.9926108,331.5803892,65146972,36732715.85,51.12612522,57.35852487,-0.274882948,-76.31103074,-1.364663689,2.925644409,4.290308098,-202.7026131,-24.53041998,-2.452017036,298.1457655
5/5/21,332.25,333.14,328.23,329.03,337.657,344.4525017,330.8614983,46219307,37441362.15,50.45015788,56.6378775,-0.541079741,-83.00180832,-1.750271693,2.102468481,3.852740174,-216.4352287,-77.53264685,-2.521182675,298.4497107
5/6/21,328.76,331.67,326.45,331.51,337.4785,344.7090139,330.2479861,46814283,38285036.35,51.92491998,56.01042851,-0.033170496,-68.053044,-1.777068076,1.63140508,3.408473155,-139.4354598,-118.4295377,-1.56774251,298.7402235
5/7/21,334.37,336.65,331.6914,334.2,337.333,344.7030885,329.9629115,53324460,39118014.75,53.48436359,55.64102566,-0.262623851,-51.8384569,-1.560111568,1.458333696,3.018445264,-69.30572607,-134.3509574,-0.670434232,299.0515364
5/10/21,332.78,332.96,325.55,325.76,336.7875,345.7220887,327.8529113,60700462,40861387.2,48.37197281,55.0194399,-3.366853549,-98.7826087,-1.908483477,0.632840917,2.541324394,-203.4359507,-166.2629957,-2.959531718,299.3854468
5/11/21,319.7,326.1299,319.02,325.31,336.023,346.0693229,325.9766771,71963612,42940866.15,48.11731379,54.28270943,-3.374224018,-73.54920101,-2.078677102,-0.057021983,2.021655119,-174.1483992,-160.5521529,-2.804460332,299.636005
5/12/21,320.23,322.62,316,316.89,335.042,348.0898375,321.9941625,91164855,45370892.05,43.65193074,53.41298512,-6.961244862,-96.67910448,-2.632159253,-1.268543947,1.363615306,-230.7037277,-163.4058527,-4.94875135,299.879908
5/13/21,319.92,322.4,316.9,319.34,333.9285,348.280133,319.576867,69877765,47047639.25,45.18891752,52.50928184,-5.102374372,-87.53731343,-2.697167549,-2.007844131,0.689323418,-163.4030304,-168.1993668,-3.800006886,300.0415038
5/14/21,322.6,327.33,322.08,326.39,333.1475,347.354301,318.940699,44370015,47223135.05,49.3198002,51.82782417,-4.455373086,-61.23134328,-2.15289341,-2.001793345,0.151100066,-74.08321,-169.1548636,-1.35272834,300.2248396
5/17/21,324.63,326.3721,321.45,324.41,332.424,346.8613078,317.9866922,39394997,47466228.45,48.25903419,51.14012903,-5.146048361,-68.61940299,-1.826631219,-2.132188958,-0.305557739,-84.75580092,-145.4188336,-1.616851299,300.4734086
5/18/21,325.39,326.65,321.94,322.22,331.7145,346.6834338,316.7455662,36528454,47388560.25,47.09558394,50.42378163,-4.916194523,-76.79104478,-1.663356344,-2.384753169,-0.721396825,-95.69380402,-129.7279146,-1.924515175,300.7008062
5/19/21,316.66,322.9,316.3,322.59,330.8795,345.9278799,315.8311201,66319108,48874611.55,47.31841517,49.67955461,-4.108082399,-72.83594394,-1.443633554,-2.525938768,-1.082305214,-82.83494467,-100.154158,-1.434099307,300.9052385
5/20/21,324.12,329.71,323.89,328.83,330.561,345.4993639,315.6226361,46466135,48901111.15,50.93756452,49.30282872,-3.082908426,-46.54166667,-0.822148518,-2.10999086,-1.287842343,-17.68284274,-71.01012047,0.673765147,301.1112438
5/21/21,330.43,330.86,326.64,327.01,329.9405,344.3779575,315.5030425,50330449,49596887.8,49.89927347,48.93895522,-2.443317422,-46.68280872,-0.493922488,-1.905245453,-1.411322965,-31.73314058,-62.54010658,0.317948651,301.374572
5/24/21,329.37,333.67,326.9032,332.51,329.4845,342.9604051,316.0085949,32475771,49680077.95,52.91143403,49.06647727,-2.035825821,-20.04842615,0.101559374,-1.284373748,-1.385933122,35.66786621,-38.45537316,1.952255804,301.6181085
5/25/21,334.07,334.81,331.755,332.97,329.1255,341.804761,316.446239,31280314,49584734.5,53.15604347,49.25975482,-2.534906185,-17.82082324,0.511463372,-0.746603907,-1.258067279,48.72577257,-9.571457843,2.005277969,301.9115815
5/26/21,333.66,334.61,332.95,334.13,328.882,340.9664671,316.7975329,25444932,49176196.3,53.78472953,49.39259835,-1.769807438,-12.20338983,0.827069551,-0.22423034,-1.051299891,69.87550762,20.97063261,2.301992757,302.2066365
5/27/21,333.67,334.54,332.67,332.88,328.515,339.6047403,317.4252597,27931747,48687339.45,52.98892247,49.3572097,-1.805309735,-10.26049973,0.911341457,0.087876931,-0.823464527,62.2926255,36.96572626,1.948705384,302.5099084
5/28/21,334.12,335.5699,333.6,333.93,328.312,338.8346814,317.7893186,29927449,48270540.85,53.58795336,49.72977974,-1.848803715,-8.379705568,0.990903347,0.415164657,-0.57573869,83.43729579,59.99981354,2.087823541,302.7984243
6/1/21,335.3,335.785,331.43,332.82,328.1435,338.2561204,318.0308796,31145424,48341325.55,52.84867631,50.06773421,-1.529631054,-14.98610058,0.9232377,0.578308435,-0.344929265,71.88284165,67.24280863,1.581889372,303.0941743
6/2/21,333.25,334.34,331.695,333.47,328.31,338.6555942,317.9644058,22047940,46186373.95,53.24094763,50.75266399,-0.809066302,-11.88093405,0.877054673,0.751389076,-0.125665597,76.66592378,72.83083887,1.413706962,303.3765696
6/3/21,330.55,331.86,328.28,330,328.3585,338.7262119,317.9907881,37057825,45728299.85,50.89367772,51.16014686,-0.042406252,-29.68950475,0.581829767,0.601621612,0.019791845,24.15400292,63.68653793,0.126566916,303.6624572
6/4/21,331.85,336.0582,331.78,335.6,328.563,339.3251394,317.8008606,38736545,45324412.95,54.27234302,51.51389992,1.996778409,-2.319037159,0.723486517,0.924149991,0.200663474,99.50438699,71.12889023,1.622842212,303.9126639
